"","pitcher","game_pk","Segmentation_tier2","game","performance","inning","p_per_inning"
"504",502085,717635,"A++",1,3,1,3
"505",502085,717713,"A",1,0,0.667,0
"506",502085,717766,"A",1,7,0.667,10.4947526236882
"507",502085,717779,"A",1,-1,0.667,-1.49925037481259
"508",502085,717812,"B1",1,-1,0.667,-1.49925037481259
"509",502085,717840,"A",1,10,1.334,7.49625187406297
"510",502085,717910,"A+",1,6,1,6
"511",502085,717944,"B1",1,2,0.667,2.99850074962519
"512",502085,717962,"A",1,1,0.333,3.003003003003
"513",502085,718016,"B1",1,11,0.667,16.4917541229385
"514",502085,718099,"A+",1,16,1,16
"515",502085,718119,"A",1,0,0.667,0
"516",502085,718122,"A",1,4,0.667,5.99700149925038
"517",502085,718135,"A++",1,6,0.667,8.99550224887557
"518",502085,718214,"A",1,-2,1.667,-1.1997600479904
"519",502085,718225,"A",1,-4,0.667,-5.99700149925038
"520",502085,718302,"A",1,9,0.667,13.4932533733133
"521",502085,718361,"A",1,1,1.667,0.599880023995201
"522",502085,718398,"A",1,-4,0.667,-5.99700149925038
"523",502085,718412,"B2",1,-1,0.667,-1.49925037481259
"524",502085,718508,"A",1,7,0.667,10.4947526236882
"525",502085,718546,"A++",1,3,0.667,4.49775112443778
"526",502085,718565,"A",1,1,0.667,1.49925037481259
"527",502085,718610,"A++",1,2,1,2
"528",502085,718634,"B1",1,-4,0.667,-5.99700149925038
"529",502085,718661,"B1",1,-2,0.667,-2.99850074962519
"530",502085,718698,"A",1,0,0.667,0
"531",502085,718755,"B1",1,1,0.333,3.003003003003
"532",502085,718774,"A",1,-4,0.667,-5.99700149925038
"533",502179,717353,"B2",1,25,0.333,75.075075075075
"534",502179,717396,"B2",1,28,2.667,10.498687664042
"535",502179,717610,"B1",1,8,0.667,11.9940029985008
"536",502202,716493,"A",1,15,0.667,22.4887556221889
"537",502202,716497,"B2",1,-2,0.667,-2.99850074962519
"538",502202,716536,"B2",1,-1,1,-1
"539",502202,716599,"B2",1,-2,0.667,-2.99850074962519
"540",502202,716609,"A",1,0,0.667,0
"541",502202,718195,"B2",1,16,0.667,23.9880059970015
"542",502202,718221,"B1",1,-2,0.667,-2.99850074962519
"543",502202,718256,"A",1,4,0.667,5.99700149925038
"544",502202,718269,"A",1,7,0.667,10.4947526236882
"545",502202,718317,"A",1,13,0,Inf
"546",502202,718349,"B1",1,0,0.667,0
"547",502202,718406,"B1",1,3,0.667,4.49775112443778
"548",502202,718407,"A",1,-2,0.667,-2.99850074962519
"549",502202,718479,"A",1,29,0.667,43.4782608695652
"550",502202,718499,"A",1,1,0.667,1.49925037481259
"551",502202,718547,"A",1,-3,0.667,-4.49775112443778
"552",502202,718575,"B1",1,-2,0.667,-2.99850074962519
"553",502202,718606,"A",1,5,0.667,7.49625187406297
"554",502202,718628,"A",1,9,0.667,13.4932533733133
"555",502202,718669,"B1",1,0,0.667,0
"556",502202,718716,"B1",1,0,0,NA
"557",502202,718777,"B1",1,1,0.333,3.003003003003
"558",502624,718246,"A",1,3,1.667,1.7996400719856
"559",502624,718328,"B1",1,2,2.667,0.749906261717285
"560",506702,718165,"B2",1,16,0.667,23.9880059970015
"561",517008,718262,"B1",1,-2,0.667,-2.99850074962519
"562",517008,718281,"A",1,6,0.667,8.99550224887557
"563",517008,718310,"A++",1,3,0,Inf
"564",517008,718340,"A",1,17,0.667,25.4872563718141
"565",518397,716484,"B2",1,10,0.667,14.9925037481259
"566",518397,716511,"B2",1,1,0.667,1.49925037481259
"567",518397,716619,"A+",1,-2,1.334,-1.49925037481259
"568",518397,716663,"B1",1,4,0.667,5.99700149925038
"569",518397,716708,"A++",1,4,0.666,6.006006006006
"570",518397,716761,"B2",1,-4,0.667,-5.99700149925038
"571",518397,716777,"B1",1,9,0.333,27.027027027027
"572",518397,716819,"A++",1,25,1.334,18.7406296851574
"573",518397,716879,"A",1,3,0.333,9.009009009009
"574",518397,716949,"B2",1,3,0,Inf
"575",518397,716975,"B2",1,0,0.667,0
"576",518397,716999,"B2",1,11,1.334,8.24587706146927
"577",518397,717100,"A",1,9,0.333,27.027027027027
"578",518397,717117,"A++",1,3,0.334,8.98203592814372
"579",518397,717190,"A++",1,1,0.667,1.49925037481259
"580",518397,717251,"B1",1,3,0,Inf
"581",518397,717360,"A",1,-3,0.667,-4.49775112443778
"582",518397,717388,"B1",1,6,0.667,8.99550224887557
"583",518397,717398,"A",1,3,0.667,4.49775112443778
"584",518397,717448,"A",1,1,0.333,3.003003003003
"585",518397,717702,"B1",1,9,0.333,27.027027027027
"586",518397,717846,"A",1,0,0.667,0
"587",518397,717869,"B1",1,3,0.333,9.009009009009
"588",518397,717916,"B1",1,0,0,NA
"589",518397,717972,"A++",1,1,1,1
"590",518397,718054,"A",1,0,0.667,0
"591",518397,718067,"B1",1,3,0.667,4.49775112443778
"592",518397,718105,"A++",1,3,0.334,8.98203592814372
"593",518397,718143,"A+",1,-2,0.333,-6.006006006006
"594",518397,718170,"B1",1,0,1,0
"595",518397,718184,"A++",1,7,0.667,10.4947526236882
"596",518397,718199,"A",1,3,0.667,4.49775112443778
"597",518397,718326,"A",1,-2,0,-Inf
"598",518397,718368,"A",1,-2,0.667,-2.99850074962519
"599",518397,718384,"A++",1,12,0.333,36.036036036036
"600",518397,718439,"A",1,12,0.333,36.036036036036
"601",518397,718455,"A",1,0,0.667,0
"602",518397,718478,"B1",1,9,0.667,13.4932533733133
"603",518397,718511,"A",1,-2,0.667,-2.99850074962519
"604",518397,718544,"A",1,3,1,3
"605",518397,718558,"A+",1,-2,1,-2
"606",518397,718585,"A",1,-2,0.667,-2.99850074962519
"607",518397,718612,"A++",1,16,1,16
"608",518397,718624,"A++",1,-2,0.334,-5.98802395209581
"609",518397,718643,"A+",1,1,0.334,2.99401197604791
"610",518397,718695,"B2",1,-2,0,-Inf
"611",518397,718747,"B2",1,3,0.667,4.49775112443778
"612",518489,716382,"B1",1,1,0.667,1.49925037481259
"613",518489,716406,"B1",1,1,0.667,1.49925037481259
"614",518489,716439,"A++",1,0,0,NA
"615",518489,716484,"A++",1,3,0,Inf
"616",518489,716494,"A",1,6,0.667,8.99550224887557
"617",518489,716552,"A++",1,-4,0.334,-11.9760479041916
"618",518489,716568,"A",1,4,0.667,5.99700149925038
"619",518489,716622,"A",1,-6,0.667,-8.99550224887557
"620",518489,716662,"A++",1,4,0.667,5.99700149925038
"621",518489,716676,"B1",1,-2,0.667,-2.99850074962519
"622",518489,716741,"A",1,-2,0.667,-2.99850074962519
"623",518489,716757,"B2",1,0,0.667,0
"624",518489,716805,"B1",1,0,0.667,0
"625",518489,716831,"B1",1,-4,0.667,-5.99700149925038
"626",518489,716875,"B1",1,0,1.667,0
"627",518489,716926,"A",1,1,0.667,1.49925037481259
"628",518489,716962,"B1",1,-4,0.667,-5.99700149925038
"629",518489,717017,"A",1,-2,0.667,-2.99850074962519
"630",518489,717032,"B1",1,1,0,Inf
"631",518489,717073,"B1",1,-1,0.667,-1.49925037481259
"632",518489,717093,"B1",1,17,0.667,25.4872563718141
"633",518489,717129,"A",1,-2,0.667,-2.99850074962519
"634",518489,717154,"B1",1,6,0.333,18.018018018018
"635",518489,717194,"B2",1,4,0.667,5.99700149925038
"636",518489,717225,"A",1,-2,0.667,-2.99850074962519
"637",518489,717271,"A++",1,0,0.667,0
"638",518489,717284,"B2",1,6,0.667,8.99550224887557
"639",518489,717316,"A+",1,3,0,Inf
"640",518489,717372,"A",1,0,0.667,0
"641",518489,717385,"A",1,-2,0.667,-2.99850074962519
"642",518489,717413,"B1",1,-2,0.667,-2.99850074962519
"643",518489,717456,"B1",1,1,0.667,1.49925037481259
"644",518489,717479,"A++",1,0,0.667,0
"645",518489,717506,"B1",1,5,0.667,7.49625187406297
"646",518489,717537,"A",1,-6,1.667,-3.59928014397121
"647",518489,717594,"B1",1,0,0.667,0
"648",518489,717615,"B2",1,1,0.667,1.49925037481259
"649",518489,717626,"B2",1,7,0.667,10.4947526236882
"650",518489,717662,"A",1,-2,1,-2
"651",518489,718187,"B2",1,24,2,12
"652",518489,718211,"A++",1,1,0.667,1.49925037481259
"653",518489,718245,"B2",1,1,0.667,1.49925037481259
"654",518489,718270,"B2",1,1,0.667,1.49925037481259
"655",518489,718316,"B1",1,7,0.667,10.4947526236882
"656",518489,718323,"B1",1,0,0.334,0
"657",518489,718385,"B1",1,7,0.667,10.4947526236882
"658",518489,718447,"A",1,0,0.667,0
"659",518489,718461,"B1",1,-2,0.667,-2.99850074962519
"660",518489,718497,"B1",1,16,0.667,23.9880059970015
"661",518489,718505,"B2",1,23,0.667,34.4827586206897
"662",518489,718559,"A",1,-2,0.667,-2.99850074962519
"663",518489,718576,"A",1,1,0.667,1.49925037481259
"664",518489,718600,"B2",1,1,1,1
"665",518489,718625,"B2",1,-2,0.667,-2.99850074962519
"666",518489,718667,"B1",1,8,0.667,11.9940029985008
"667",518489,718690,"B1",1,7,0.667,10.4947526236882
"668",518489,718713,"B2",1,0,0.667,0
"669",518489,718724,"A",1,-2,0.667,-2.99850074962519
"670",518489,718782,"B2",1,15,0.667,22.4887556221889
"671",518585,716372,"A++",1,40,1,40
"672",518585,716435,"A",1,-4,1.667,-2.3995200959808
"673",518585,716462,"B1",1,12,0,Inf
"674",518585,716487,"A++",1,-8,1,-8
"675",518585,716555,"A",1,-2,1.667,-1.1997600479904
"676",518585,716601,"A++",1,-1,0.667,-1.49925037481259
"677",518585,716617,"A++",1,1,0.667,1.49925037481259
"678",518585,716655,"A",1,-6,0.667,-8.99550224887557
"679",518585,716677,"A",1,5,0.334,14.9700598802395
"680",518585,716789,"A",1,1,0.667,1.49925037481259
"681",518585,716890,"B1",1,-2,0.667,-2.99850074962519
"682",518585,716903,"B1",1,1,0.667,1.49925037481259
"683",518585,716935,"A",1,1,1,1
"684",518585,716973,"B1",1,-1,0.667,-1.49925037481259
"685",518585,717027,"A+",1,6,1,6
"686",518585,717083,"A",1,-6,0.667,-8.99550224887557
"687",518585,717104,"A",1,-7,1.333,-5.25131282820705
"688",518585,717146,"A",1,7,0.667,10.4947526236882
"689",518585,717173,"B2",1,19,0,Inf
"690",518585,717188,"A",1,-1,0.333,-3.003003003003
"691",518585,717205,"A",1,-4,0.667,-5.99700149925038
"692",518585,717254,"A",1,7,0.667,10.4947526236882
"693",518585,717273,"A++",1,0,0,NA
"694",518585,717289,"A",1,-4,0.667,-5.99700149925038
"695",518585,717321,"B1",1,25,0.667,37.4812593703149
"696",518585,717360,"A",1,-2,0.667,-2.99850074962519
"697",518585,717375,"A",1,-4,0.667,-5.99700149925038
"698",518585,717383,"A",1,4,0.667,5.99700149925038
"699",518585,717412,"A",1,-2,0.667,-2.99850074962519
"700",518585,717459,"B2",1,7,0.667,10.4947526236882
"701",518585,717493,"B1",1,-1,0.667,-1.49925037481259
"702",518585,717507,"B1",1,5,0.667,7.49625187406297
"703",518585,717589,"B1",1,-3,0.667,-4.49775112443778
"704",518585,717611,"A+",1,0,1.667,0
"705",518585,717631,"A+",1,-1,1.667,-0.599880023995201
"706",518585,717685,"B1",1,1,0.667,1.49925037481259
"707",518585,717701,"A",1,-2,0.667,-2.99850074962519
"708",518585,717727,"B1",1,-2,0.667,-2.99850074962519
"709",518585,717764,"B1",1,7,0.667,10.4947526236882
"710",518585,717793,"A",1,-4,0.667,-5.99700149925038
"711",518585,717844,"B2",1,25,1,25
"712",518585,717870,"B2",1,-4,1.334,-2.99850074962519
"713",518585,717897,"B2",1,-1,0.667,-1.49925037481259
"714",518585,717931,"A++",1,4,1,4
"715",518585,717966,"B1",1,19,0.667,28.4857571214393
"716",518585,718027,"B1",1,-2,0.667,-2.99850074962519
"717",518585,718380,"B1",1,16,0.667,23.9880059970015
"718",518585,718463,"A++",1,1,1.334,0.749625187406297
"719",518585,718515,"B2",1,8,0.667,11.9940029985008
"720",518585,718554,"B2",1,6,1.667,3.59928014397121
"721",518585,718586,"B2",1,7,1.334,5.24737631184408
"722",518585,718620,"A++",1,-1,1.334,-0.749625187406297
"723",518585,718652,"A+",1,-4,1.667,-2.3995200959808
"724",518585,718716,"B2",1,0,0.667,0
"725",518585,718728,"A",1,9,1,9
"726",518585,718773,"A++",1,9,0,Inf
"727",518617,716383,"A",1,0,0.667,0
"728",518617,716419,"B1",1,1,0.667,1.49925037481259
"729",518617,716479,"A",1,-4,0.667,-5.99700149925038
"730",518617,716498,"A",1,-2,0.667,-2.99850074962519
"731",518617,716553,"A++",1,0,0.333,0
"732",518617,716583,"B1",1,0,0.667,0
"733",518617,716607,"A++",1,7,0,Inf
"734",518617,716629,"B1",1,-1,0.667,-1.49925037481259
"735",518617,716656,"A",1,-4,0.667,-5.99700149925038
"736",518617,716716,"A",1,1,0.667,1.49925037481259
"737",518617,716722,"A",1,-4,0.667,-5.99700149925038
"738",518617,716754,"A+",1,-4,1,-4
"739",518617,716807,"B1",1,6,0.667,8.99550224887557
"740",518617,716854,"B2",1,-2,0.667,-2.99850074962519
"741",518617,716869,"A",1,9,1,9
"742",518617,716915,"A",1,4,1.667,2.3995200959808
"743",518617,717010,"B2",1,22,1.667,13.1973605278944
"744",518617,717038,"A",1,12,0.667,17.9910044977511
"745",518617,717064,"A",1,-2,0.667,-2.99850074962519
"746",518617,717103,"B1",1,-2,0.667,-2.99850074962519
"747",518617,717122,"A",1,1,0.667,1.49925037481259
"748",518617,717160,"B2",1,-1,0.667,-1.49925037481259
"749",518617,717214,"B2",1,9,0.667,13.4932533733133
"750",518617,717291,"A",1,3,0.333,9.009009009009
"751",518617,717300,"A++",1,1,0,Inf
"752",518617,717346,"A++",1,3,0.334,8.98203592814372
"753",518617,717382,"B2",1,-2,0,-Inf
"754",518617,717441,"B2",1,6,0.667,8.99550224887557
"755",518617,717472,"A",1,11,0.667,16.4917541229385
"756",518617,717491,"A++",1,1,0.333,3.003003003003
"757",518617,717548,"A",1,1,0.333,3.003003003003
"758",518617,717593,"B2",1,-6,0.667,-8.99550224887557
"759",518617,717632,"B2",1,-6,0.667,-8.99550224887557
"760",518617,717649,"B1",1,0,0.667,0
"761",518617,717687,"A",1,-1,0.667,-1.49925037481259
"762",518617,717703,"A",1,-1,0.667,-1.49925037481259
"763",518617,717756,"A",1,9,0,Inf
"764",518617,717774,"A",1,-2,0.334,-5.98802395209581
"765",518617,717813,"B2",1,1,0,Inf
"766",518617,717845,"A++",1,-4,1,-4
"767",518617,717882,"B1",1,-2,0.667,-2.99850074962519
"768",518617,717904,"B1",1,0,1,0
"769",518617,717961,"A++",1,3,0,Inf
"770",518617,718002,"A",1,-2,0.667,-2.99850074962519
"771",518617,718018,"B1",1,-2,0,-Inf
"772",518617,718032,"B1",1,7,0.333,21.021021021021
"773",518617,718081,"B2",1,3,1,3
"774",518617,718135,"A++",1,-2,0,-Inf
"775",518617,718150,"B1",1,16,0.667,23.9880059970015
"776",518617,718219,"B1",1,1,0.333,3.003003003003
"777",518617,718373,"B2",1,16,0.667,23.9880059970015
"778",518617,718396,"B2",1,14,0.667,20.9895052473763
"779",518617,718444,"B2",1,4,1,4
"780",518617,718525,"B2",1,2,0.667,2.99850074962519
"781",518617,718553,"B2",1,6,0.667,8.99550224887557
"782",518617,718583,"B1",1,4,0.333,12.012012012012
"783",518617,718605,"A++",1,0,0,NA
"784",518617,718616,"A",1,3,0.334,8.98203592814372
"785",518617,718653,"A",1,-2,0.667,-2.99850074962519
"786",518617,718679,"A",1,15,0.333,45.045045045045
"787",518617,718695,"B1",1,-2,0.667,-2.99850074962519
"788",518617,718730,"B2",1,0,1.333,0
"789",518617,718764,"A++",1,9,0.333,27.027027027027
"790",518626,717545,"B2",1,0,0.667,0
"791",518886,716393,"B2",1,-6,0.667,-8.99550224887557
"792",518886,716409,"A",1,-4,0.667,-5.99700149925038
"793",518886,716432,"A",1,11,0.667,16.4917541229385
"794",518886,716481,"A",1,11,0.667,16.4917541229385
"795",518886,716490,"A",1,2,0.667,2.99850074962519
"796",518886,716509,"A",1,1,0.333,3.003003003003
"797",518886,716572,"A",1,5,0.667,7.49625187406297
"798",518886,716590,"A",1,1,0.667,1.49925037481259
"799",518886,716618,"A++",1,3,0.667,4.49775112443778
"800",518886,716653,"B1",1,-1,0.667,-1.49925037481259
"801",518886,716720,"A",1,4,0.667,5.99700149925038
"802",518886,716736,"A",1,-1,0.667,-1.49925037481259
"803",518886,716787,"A",1,15,0.667,22.4887556221889
"804",518886,716817,"A",1,0,0.667,0
"805",518886,716835,"B1",1,7,0.667,10.4947526236882
"806",518886,716879,"A++",1,7,0.333,21.021021021021
"807",518886,716899,"A",1,1,0.667,1.49925037481259
"808",518886,716967,"B1",1,-4,0.667,-5.99700149925038
"809",518886,717009,"A",1,3,0.667,4.49775112443778
"810",518886,717049,"B1",1,4,0.667,5.99700149925038
"811",518886,717096,"A",1,9,0.667,13.4932533733133
"812",518886,717123,"B1",1,1,0.667,1.49925037481259
"813",518886,717159,"A++",1,9,0.667,13.4932533733133
"814",518886,717189,"A",1,0,0.667,0
"815",518886,717208,"A",1,4,0.667,5.99700149925038
"816",518886,717234,"A",1,3,0.667,4.49775112443778
"817",518886,717245,"A",1,-4,0.667,-5.99700149925038
"818",518886,717280,"A",1,7,0.667,10.4947526236882
"819",518886,717283,"A",1,14,0.667,20.9895052473763
"820",518886,717363,"A",1,-2,0.667,-2.99850074962519
"821",518886,717387,"A",1,-2,0.667,-2.99850074962519
"822",518886,717408,"A",1,4,0.667,5.99700149925038
"823",518886,717466,"A",1,3,0.667,4.49775112443778
"824",518886,717472,"A",1,-2,0.667,-2.99850074962519
"825",518886,717499,"A",1,-4,0.667,-5.99700149925038
"826",518886,717528,"A",1,-2,0.667,-2.99850074962519
"827",518886,717567,"A",1,-2,0.667,-2.99850074962519
"828",518886,717596,"B1",1,-1,0.667,-1.49925037481259
"829",518886,717624,"A",1,-1,0.667,-1.49925037481259
"830",518886,717656,"B1",1,1,0.667,1.49925037481259
"831",518886,717657,"A",1,-4,0.667,-5.99700149925038
"832",518886,717725,"A",1,2,0.667,2.99850074962519
"833",518886,717755,"A",1,-2,0.667,-2.99850074962519
"834",518886,717757,"A",1,2,0.667,2.99850074962519
"835",518886,717806,"B1",1,-4,0.667,-5.99700149925038
"836",518886,717862,"A",1,10,0.667,14.9925037481259
"837",518886,717875,"A",1,-6,0.667,-8.99550224887557
"838",518886,717914,"A",1,1,0.667,1.49925037481259
"839",518886,717934,"A",1,0,0.667,0
"840",518886,717997,"A",1,9,0.667,13.4932533733133
"841",518886,718019,"A",1,3,0.667,4.49775112443778
"842",518886,718043,"A++",1,-2,0.667,-2.99850074962519
"843",518886,718088,"A",1,12,0.667,17.9910044977511
"844",518886,718116,"B2",1,-6,0.667,-8.99550224887557
"845",518886,718202,"B1",1,-3,0.667,-4.49775112443778
"846",518886,718233,"A++",1,-4,0.667,-5.99700149925038
"847",518886,718244,"B1",1,-4,0.667,-5.99700149925038
"848",518886,718327,"A",1,17,0.333,51.051051051051
"849",518886,718343,"B2",1,20,0.667,29.9850074962519
"850",518886,718404,"A",1,-4,0.667,-5.99700149925038
"851",518886,718415,"A",1,-4,0.667,-5.99700149925038
"852",518886,718475,"A",1,-2,0.667,-2.99850074962519
"853",518886,718510,"B1",1,-1,0.667,-1.49925037481259
"854",518886,718525,"B1",1,-4,0.667,-5.99700149925038
"855",518886,718554,"B1",1,-1,0.667,-1.49925037481259
"856",518886,718609,"A++",1,1,0.334,2.99401197604791
"857",518886,718619,"B2",1,1,0.333,3.003003003003
"858",518886,718652,"A",1,9,0.667,13.4932533733133
"859",518886,718685,"B1",1,4,0.667,5.99700149925038
"860",518886,718710,"B1",1,19,0.667,28.4857571214393
"861",518886,718752,"B2",1,10,0.333,30.03003003003
"862",519008,717423,"B2",1,13,0.333,39.039039039039
"863",519008,717565,"A",1,6,0.333,18.018018018018
"864",519008,717581,"B2",1,-2,0.667,-2.99850074962519
"865",519043,716378,"A",1,7,0.667,10.4947526236882
"866",519043,716430,"A",1,4,0.667,5.99700149925038
"867",519043,716447,"B1",1,-2,0.667,-2.99850074962519
"868",519043,716460,"A",1,6,0.667,8.99550224887557
"869",519043,716549,"B1",1,5,0.667,7.49625187406297
"870",519043,716632,"A",1,4,0.667,5.99700149925038
"871",519043,716684,"A",1,9,0.667,13.4932533733133
"872",519043,716717,"A",1,16,0.667,23.9880059970015
"873",519043,716754,"A",1,-4,1,-4
"874",519043,716787,"A",1,15,0.667,22.4887556221889
"875",519043,716829,"A",1,5,0.667,7.49625187406297
"876",519043,716855,"A",1,4,0.333,12.012012012012
"877",519043,716903,"A",1,15,0.667,22.4887556221889
"878",519043,716915,"A",1,1,0.333,3.003003003003
"879",519043,716945,"A",1,1,0.667,1.49925037481259
"880",519043,717004,"A",1,-3,0.667,-4.49775112443778
"881",519043,717071,"B1",1,1,0.667,1.49925037481259
"882",519043,717090,"A+",1,-2,0,-Inf
"883",519043,717101,"A",1,-1,0.667,-1.49925037481259
"884",519043,717130,"A",1,2,0.667,2.99850074962519
"885",519043,717144,"A",1,-2,0.667,-2.99850074962519
"886",519043,717201,"A++",1,6,1.334,4.49775112443778
"887",519043,717265,"A",1,-1,0.667,-1.49925037481259
"888",519043,717278,"A",1,1,0.667,1.49925037481259
"889",519043,717312,"B1",1,-4,0.667,-5.99700149925038
"890",519043,717339,"B1",1,7,0.667,10.4947526236882
"891",519043,717369,"A+",1,4,0.666,6.006006006006
"892",519043,717389,"A",1,19,0.667,28.4857571214393
"893",519043,718053,"A",1,3,0.333,9.009009009009
"894",519043,718080,"A",1,16,0.333,48.048048048048
"895",519043,718106,"A",1,1,0.667,1.49925037481259
"896",519043,718128,"A",1,0,0.667,0
"897",519043,718171,"B1",1,-2,0.667,-2.99850074962519
"898",519043,718205,"A",1,26,1.667,15.5968806238752
"899",519043,718254,"A+",1,-2,1.334,-1.49925037481259
"900",519043,718311,"B1",1,0,0.667,0
"901",519043,718338,"B1",1,-3,0.667,-4.49775112443778
"902",519043,718365,"B1",1,4,0.667,5.99700149925038
"903",519043,718402,"B1",1,1,0.667,1.49925037481259
"904",519043,718425,"A",1,7,1.333,5.25131282820705
"905",519043,718452,"A",1,-2,0.667,-2.99850074962519
"906",519043,718466,"A",1,6,0.667,8.99550224887557
"907",519043,718504,"A",1,2,1.333,1.50037509377344
"908",519043,718540,"A",1,1,0.667,1.49925037481259
"909",519043,718576,"A",1,-3,1.667,-1.7996400719856
"910",519043,718602,"A",1,0,0.667,0
"911",519043,718631,"A",1,1,0.667,1.49925037481259
"912",519043,718670,"A",1,1,0.333,3.003003003003
"913",519043,718691,"B1",1,1,0.333,3.003003003003
"914",519043,718720,"A",1,-2,0.667,-2.99850074962519
"915",519151,716384,"A",1,4,0.667,5.99700149925038
"916",519151,716407,"B1",1,4,1,4
"917",519151,716448,"A",1,4,0.667,5.99700149925038
"918",519151,716508,"A",1,0,0.667,0
"919",519151,716530,"A",1,16,0.667,23.9880059970015
"920",519151,716596,"B1",1,7,0.667,10.4947526236882
"921",519151,716649,"A",1,0,0.667,0
"922",519151,716687,"B1",1,-2,0.667,-2.99850074962519
"923",519151,716794,"B1",1,1,0.667,1.49925037481259
"924",519151,716858,"A",1,18,0.667,26.9865067466267
